Order_ID,Date,Campaign_ID,Order_Value,Status,RTO_Reason,Shipping_Cost,Customer_City,Payment_Method
ORD_10297,2024-11-02,CMP_006,1287.9,Returned,Fake Order,48.78,Chennai,Prepaid
ORD_10298,2024-11-02,CMP_006,535.55,DELIVERED,,77.54,Hyderabad,COD
ORD_10299,2024-11-02,CMP_006,1562.11,Dlvrd,,74.26,Bangalore,Prepaid
ORD_10300,2024-11-02,CMP_006,1849.85,Delivered,,78.69,Delhi,COD
ORD_10301,2024-11-02,CMP_006,941.85,rto,Customer Refused,65.55,Chennai,Prepaid
ORD_10302,2024-11-02,CMP_006,1501.37,CANCELLED,,50.29,Delhi,Prepaid
ORD_10303,2024-11-02,CMP_006,3148.4,Dlvrd,,42.4,Chennai,COD
ORD_10304,2024-11-02,CMP_006,1237.58,cancelled,,64.41,Bangalore,COD
ORD_10305,2024-11-02,CMP_006,715.81,cancelled,,48.74,Delhi,Prepaid
ORD_10306,2024-11-02,CMP_006,2309.86,DELIVERED,,62.85,Chennai,Prepaid
ORD_10307,2024-11-02,CMP_006,1246.55,RTO,Customer Refused,77.32,Kolkata,Prepaid
ORD_10308,2024-11-02,CMP_006,994.75,DELIVERED,,40.15,Ahmedabad,Prepaid
ORD_10309,2024-11-02,CMP_006,1766.07,cancelled,,71.42,Jaipur,COD
ORD_10310,2024-11-02,CMP_003,4453.93,RTO,Product Damaged,61.41,Pune,Prepaid
ORD_10311,2024-11-02,CMP_003,1100.92,Returned,Customer Changed Mind,43.63,Jaipur,Prepaid
ORD_10312,2024-11-02,CMP_003,1189.46,Cancel,,65.91,Bangalore,COD
ORD_10313,2024-11-02,CMP_003,1076.25,delivered,,67.84,Delhi,COD
ORD_10314,2024-11-02,CMP_003,1229.76,Cancel,,57.52,Hyderabad,COD
ORD_10315,2024-11-02,CMP_003,538.05,Cancel,,49.54,Kolkata,COD
ORD_10316,2024-11-02,CMP_003,3930.22,RTO,Customer Not Reachable,78.66,Mumbai,COD
ORD_10317,2024-11-02,CMP_003,1006.58,cancelled,,56.22,Hyderabad,COD
ORD_10318,2024-11-02,CMP_003,1187.56,RTO,Product Damaged,45.96,Lucknow,COD
ORD_10319,2024-11-02,CMP_003,2110.63,delivered,,66.15,Ahmedabad,COD
ORD_10320,2024-11-02,CMP_003,1551.95,DELIVERED,,46.89,Mumbai,Prepaid
ORD_10321,2024-11-02,CMP_003,2291.88,RTO,Product Damaged,42.56,Delhi,COD
ORD_10322,2024-11-02,CMP_003,1698.76,DELIVERED,,72.18,Kolkata,Prepaid
ORD_10323,2024-11-02,CMP_003,4946.58,RTO,Fake Order,44.83,Lucknow,COD
ORD_10324,2024-11-02,CMP_003,1754.64,Cancelled,,70.57,Lucknow,COD
ORD_10325,2024-11-02,CMP_003,681.12,Delivered,,56.61,Pune,COD
ORD_10326,2024-11-02,CMP_003,865.47,RTO,Wrong Address,44.0,Lucknow,Prepaid
ORD_10327,2024-11-02,CMP_003,2046.89,Return to Origin,Customer Refused,40.29,Delhi,COD
ORD_10328,2024-11-02,CMP_003,1830.37,Returned,Customer Not Reachable,67.69,Hyderabad,COD
ORD_10329,2024-11-02,CMP_003,1284.63,RTO,Wrong Address,64.42,Mumbai,COD
ORD_10330,2024-11-02,CMP_003,1249.83,cancelled,,65.09,Chennai,Prepaid
ORD_10331,2024-11-02,CMP_003,1336.57,Dlvrd,,79.46,Delhi,COD
ORD_10332,2024-11-02,CMP_003,1641.69,RTO,Wrong Address,58.57,Hyderabad,Prepaid
ORD_10333,2024-11-02,CMP_003,669.02,DELIVERED,,73.75,Ahmedabad,Prepaid
ORD_10334,2024-11-02,CMP_003,1505.21,delivered,,65.79,Chennai,COD
ORD_10335,2024-11-02,CMP_003,1001.44,Cancelled,,70.34,Mumbai,COD
ORD_10336,2024-11-02,CMP_003,4774.58,DELIVERED,,71.42,Ahmedabad,COD
ORD_10337,2024-11-02,CMP_010,4164.21,Dlvrd,,53.04,Hyderabad,COD
ORD_10338,2024-11-02,CMP_010,988.53,CANCELLED,,53.05,Delhi,COD
ORD_10339,2024-11-02,CMP_010,4609.66,DELIVERED,,48.83,Ahmedabad,COD
ORD_10340,2024-11-02,CMP_010,1835.73,Delivered,,77.12,Ahmedabad,COD
ORD_10341,2024-11-02,CMP_010,704.61,CANCELLED,,65.28,Chennai,COD
ORD_10342,2024-11-02,CMP_010,548.14,delivered,,51.22,Delhi,Prepaid
ORD_10343,2024-11-02,CMP_010,756.8,Dlvrd,,75.46,Lucknow,COD
ORD_10344,2024-11-02,CMP_010,3914.0,Dlvrd,,46.8,Jaipur,COD
ORD_10345,2024-11-02,CMP_010,1785.46,DELIVERED,,79.83,Lucknow,Prepaid
ORD_10346,2024-11-02,CMP_010,2837.51,Cancel,,69.45,Hyderabad,COD
ORD_10347,2024-11-02,CMP_010,1369.2,cancelled,,63.67,Bangalore,COD
ORD_10348,2024-11-02,CMP_010,3253.32,DELIVERED,,79.65,Jaipur,COD
ORD_10349,2024-11-02,CMP_010,1091.48,CANCELLED,,67.87,Delhi,Prepaid
ORD_10350,2024-11-02,CMP_010,624.64,Cancel,,67.73,Kolkata,COD
ORD_10351,2024-11-02,CMP_010,943.69,rto,Customer Refused,40.64,Chennai,COD
ORD_10352,2024-11-02,CMP_010,4573.77,Cancelled,,40.98,Ahmedabad,Prepaid
ORD_10353,2024-11-02,CMP_010,4622.6,Dlvrd,,71.59,Pune,COD
ORD_10354,2024-11-02,CMP_010,1450.1,Cancel,,42.83,Pune,COD
ORD_10355,2024-11-02,CMP_010,1138.85,Dlvrd,,77.84,Jaipur,COD
ORD_10356,2024-11-02,CMP_010,4363.08,Dlvrd,,75.23,Mumbai,COD
ORD_10357,2024-11-02,CMP_010,4023.96,Cancel,,44.44,Pune,Prepaid
ORD_10358,2024-11-02,CMP_010,1048.36,delivered,,62.35,Delhi,COD
ORD_10359,2024-11-02,CMP_010,2614.14,Cancel,,49.55,Delhi,COD
ORD_10360,2024-11-02,CMP_010,1908.72,Dlvrd,,78.36,Hyderabad,COD
ORD_10361,2024-11-02,CMP_010,2961.39,Cancel,,60.14,Kolkata,Prepaid
ORD_10362,2024-11-02,CMP_010,1059.22,Dlvrd,,60.06,Delhi,Prepaid
ORD_10363,2024-11-02,CMP_010,4034.92,Delivered,,51.69,Lucknow,Prepaid
ORD_10364,2024-11-02,CMP_010,4836.1,CANCELLED,,77.64,Delhi,COD
ORD_10365,2024-11-02,CMP_010,3373.62,DELIVERED,,75.92,Chennai,COD
ORD_10366,2024-11-02,CMP_010,913.91,rto,Customer Not Reachable,46.02,Hyderabad,COD
ORD_10367,2024-11-03,CMP_007,1124.8,RTO,Wrong Address,58.96,Kolkata,Prepaid
ORD_10368,2024-11-03,CMP_007,2064.45,Dlvrd,,40.88,Hyderabad,COD
ORD_10369,2024-11-03,CMP_007,1117.54,Returned,Customer Changed Mind,71.47,Ahmedabad,COD
ORD_10370,2024-11-03,CMP_007,1295.25,rto,Customer Not Reachable,52.16,Bangalore,Prepaid
ORD_10371,2024-11-03,CMP_007,890.01,rto,Fake Order,70.79,Mumbai,COD
ORD_10372,2024-11-03,CMP_007,1183.89,Delivered,,76.97,Jaipur,Prepaid
ORD_10373,2024-11-03,CMP_007,763.04,Cancel,,76.19,Bangalore,COD
ORD_10374,2024-11-03,CMP_007,561.73,RTO,Wrong Address,57.64,Pune,COD
ORD_10375,2024-11-03,CMP_007,1560.7,RTO,Fake Order,45.92,Ahmedabad,COD
ORD_10376,2024-11-03,CMP_007,3600.93,Delivered,,41.0,Ahmedabad,COD
ORD_10377,2024-11-03,CMP_007,4783.43,delivered,,78.81,Jaipur,COD
ORD_10378,2024-11-03,CMP_007,1558.18,RTO,Fake Order,78.78,Lucknow,COD
ORD_10379,2024-11-03,CMP_007,1347.85,CANCELLED,,57.68,Delhi,COD
ORD_10380,2024-11-03,CMP_007,560.12,RTO,Customer Refused,52.32,Kolkata,COD
ORD_10381,2024-11-03,CMP_007,3337.92,DELIVERED,,42.2,Hyderabad,COD
ORD_10382,2024-11-03,CMP_011,4301.29,Dlvrd,,43.34,Ahmedabad,COD
ORD_10383,2024-11-03,CMP_011,631.07,Return to Origin,Wrong Address,59.62,Lucknow,COD
ORD_10384,2024-11-03,CMP_011,584.07,Returned,Customer Not Reachable,45.92,Kolkata,Prepaid
ORD_10385,2024-11-03,CMP_011,518.29,Returned,Fake Order,79.1,Jaipur,COD
ORD_10386,2024-11-03,CMP_011,1831.71,CANCELLED,,56.62,Ahmedabad,Prepaid
ORD_10387,2024-11-03,CMP_011,1592.0,cancelled,,69.14,Kolkata,COD
ORD_10388,2024-11-03,CMP_011,3793.81,Delivered,,52.13,Jaipur,Prepaid
ORD_10389,2024-11-03,CMP_011,1940.14,CANCELLED,,43.54,Kolkata,COD
ORD_10390,2024-11-03,CMP_011,3243.54,Returned,Customer Changed Mind,62.72,Bangalore,COD
ORD_10391,2024-11-03,CMP_011,1072.65,Returned,Customer Refused,72.91,Chennai,COD
ORD_10392,2024-11-03,CMP_011,1338.92,Return to Origin,Customer Refused,71.65,Bangalore,Prepaid
ORD_10393,2024-11-03,CMP_011,1460.83,Return to Origin,Customer Refused,66.15,Chennai,Prepaid
ORD_10394,2024-11-03,CMP_008 ,3934.36,Delivered,,70.59,Ahmedabad,COD
ORD_10395,2024-11-03,CMP_008 ,1042.64,delivered,,57.44,Chennai,COD
ORD_10396,2024-11-03,CMP_003,4454.84,RTO,Customer Changed Mind,63.01,Chennai,COD
ORD_10397,2024-11-03,CMP_003,719.21,rto,Customer Changed Mind,45.42,Bangalore,COD
ORD_10398,2024-11-03,CMP_003,1129.27,cancelled,,54.24,Chennai,Prepaid
ORD_10399,2024-11-03,CMP_003,1904.48,RTO,Customer Changed Mind,47.33,Delhi,COD
ORD_10400,2024-11-03,CMP_003,3631.14,Cancel,,73.07,Chennai,Prepaid
ORD_10401,2024-11-03,CMP_003,1532.52,delivered,,63.2,Bangalore,COD
ORD_10402,2024-11-03,CMP_003,922.13,Cancelled,,56.48,Bangalore,COD
ORD_10403,2024-11-03,CMP_003,1255.07,Cancel,,71.8,Jaipur,COD
ORD_10404,2024-11-03,CMP_003,1928.74,cancelled,,68.5,Delhi,Prepaid
ORD_10405,2024-11-03,CMP_003,614.6,cancelled,,76.94,Ahmedabad,Prepaid
ORD_10406,2024-11-03,CMP_003,1043.85,Cancel,,75.59,Lucknow,COD
ORD_10407,2024-11-03,CMP_003,3026.14,Cancelled,,41.15,Delhi,COD
ORD_10408,2024-11-03,CMP_003,1541.37,Return to Origin,Fake Order,45.01,Bangalore,COD
ORD_10409,2024-11-03,CMP_003,1644.54,Delivered,,40.75,Ahmedabad,Prepaid
ORD_10410,2024-11-03,CMP_003,661.73,cancelled,,60.54,Mumbai,Prepaid
ORD_10411,2024-11-03,CMP_003,879.52,Delivered,,66.7,Delhi,COD
ORD_10412,2024-11-03,CMP_003,2616.2,Cancel,,47.39,Pune,COD
ORD_10413,2024-11-03,CMP_003,1768.79,Cancelled,,77.95,Pune,Prepaid
ORD_10414,2024-11-03,CMP_003,1250.95,Cancel,,49.67,Lucknow,COD
ORD_10415,2024-11-03,CMP_003,1367.2,Dlvrd,,48.68,Hyderabad,Prepaid
ORD_10416,2024-11-03,CMP_003,1631.03,delivered,,69.01,Hyderabad,COD
ORD_10417,2024-11-03,CMP_003,3424.15,rto,Wrong Address,57.59,Delhi,COD
ORD_10418,2024-11-03,CMP_003,4943.9,RTO,Product Damaged,49.1,Delhi,Prepaid
ORD_10419,2024-11-03,CMP_003,665.47,DELIVERED,,70.49,Chennai,COD
ORD_10420,2024-11-03,CMP_003,2246.74,Return to Origin,Customer Not Reachable,51.34,Lucknow,COD
ORD_10421,2024-11-03,CMP_003,1964.27,rto,Product Damaged,56.29,Kolkata,COD
ORD_10422,2024-11-03,CMP_003,4684.26,CANCELLED,,77.56,Pune,COD
ORD_10423,2024-11-03,CMP_003,1511.24,RTO,Customer Not Reachable,57.52,Delhi,COD
ORD_10424,2024-11-03,CMP_003,1100.94,Return to Origin,Customer Refused,69.66,Bangalore,COD
ORD_10425,2024-11-03,CMP_003,798.63,Delivered,,73.76,Kolkata,COD
ORD_10426,2024-11-03,CMP_003,1137.06,rto,Customer Changed Mind,70.64,Lucknow,Prepaid
ORD_10427,2024-11-03,CMP_003,4402.95,CANCELLED,,54.24,Lucknow,Prepaid
ORD_10428,2024-11-03,CMP_003,3534.24,delivered,,58.19,Delhi,Prepaid
ORD_10429,2024-11-03,CMP_003,846.23,cancelled,,41.19,Mumbai,COD
ORD_10430,2024-11-03,CMP_005,768.64,Delivered,,53.08,Chennai,COD
ORD_10431,2024-11-03,CMP_005,1640.26,Return to Origin,Product Damaged,70.7,Ahmedabad,COD
ORD_10432,2024-11-03,CMP_005,1246.85,DELIVERED,,61.7,Jaipur,COD
ORD_10433,2024-11-03,CMP_012,4972.13,cancelled,,44.77,Ahmedabad,Prepaid
ORD_10434,2024-11-03,CMP_012,3327.67,DELIVERED,,47.07,Chennai,COD
ORD_10435,2024-11-03,CMP_012,1146.02,DELIVERED,,55.56,Delhi,COD
ORD_10436,2024-11-03,CMP_012,1490.12,Return to Origin,Product Damaged,58.79,Jaipur,COD
ORD_10437,2024-11-03,CMP_012,1087.08,DELIVERED,,78.83,Lucknow,COD
ORD_10438,2024-11-03,CMP_012,1966.67,Delivered,,41.13,Mumbai,COD
ORD_10439,2024-11-03,CMP_012,3046.63,CANCELLED,,41.08,Pune,Prepaid
ORD_10440,2024-11-03,CMP_012,1017.71,Delivered,,54.05,Hyderabad,COD
ORD_10441,2024-11-03,CMP_012,968.15,DELIVERED,,67.52,Chennai,COD
ORD_10442,2024-11-03,CMP_012,529.57,delivered,,58.44,Kolkata,COD
ORD_10443,2024-11-03,CMP_012,1131.76,DELIVERED,,58.79,Mumbai,Prepaid
ORD_10444,2024-11-03,CMP_012,1085.45,Delivered,,72.33,Delhi,COD
ORD_10445,2024-11-03,CMP_012,1003.95,Delivered,,70.6,Pune,COD
ORD_10446,2024-11-03,CMP_012,1045.0,Delivered,,59.88,Delhi,COD
ORD_10447,2024-11-03,CMP_012,897.73,Dlvrd,,62.94,Hyderabad,COD
ORD_10448,2024-11-03,CMP_012,2275.87,Cancelled,,43.79,Pune,Prepaid
ORD_10449,2024-11-03,CMP_012,1701.78,delivered,,48.39,Delhi,COD
ORD_10450,2024-11-03,CMP_012,3513.92,Delivered,,66.54,Pune,COD
ORD_10451,2024-11-03,CMP_012,876.9,DELIVERED,,66.86,Jaipur,COD
ORD_10452,2024-11-03,CMP_012,3883.53,Delivered,,47.46,Ahmedabad,COD
ORD_10453,2024-11-03,CMP_012,1735.86,Cancel,,50.72,Jaipur,COD
ORD_10454,2024-11-03,CMP_012,4720.51,CANCELLED,,69.06,Mumbai,COD
ORD_10455,2024-11-03,CMP_012,1193.73,Delivered,,69.86,Chennai,Prepaid
ORD_10456,2024-11-03,CMP_012,1790.28,Cancel,,65.36,Kolkata,Prepaid
ORD_10457,2024-11-03,CMP_012,3938.13,Delivered,,64.05,Kolkata,COD
ORD_10458,2024-11-03,CMP_012,787.87,Delivered,,73.09,Ahmedabad,Prepaid
ORD_10459,2024-11-03,CMP_012,1154.2,Returned,Customer Refused,48.08,Chennai,COD
ORD_10460,2024-11-03,CMP_012,1684.5,delivered,,62.03,Mumbai,COD
ORD_10461,2024-11-03,CMP_012,529.86,Cancelled,,43.36,Lucknow,Prepaid
ORD_10462,2024-11-03,CMP_012,4701.72,delivered,,54.54,Delhi,Prepaid
ORD_10463,2024-11-03,CMP_012,4172.7,Delivered,,44.48,Jaipur,COD
ORD_10464,2024-11-03,CMP_012,1743.47,CANCELLED,,77.26,Chennai,Prepaid
ORD_10465,2024-11-03,CMP_012,2714.23,delivered,,72.27,Pune,COD
ORD_10466,2024-11-03,CMP_012,4417.52,Cancelled,,77.42,Hyderabad,COD
ORD_10467,2024-11-03,CMP_012,821.16,DELIVERED,,56.34,Lucknow,COD
ORD_10468,2024-11-03,CMP_012,1062.06,CANCELLED,,52.66,Kolkata,Prepaid
ORD_10469,2024-11-03,CMP_012,1944.97,CANCELLED,,77.48,Pune,Prepaid
ORD_10470,2024-11-03, CMP_004 ,2063.22,Cancel,,64.23,Mumbai,COD
ORD_10471,2024-11-03, CMP_004 ,4014.8,Dlvrd,,55.39,Pune,COD
ORD_10472,2024-11-03, CMP_004 ,1800.43,CANCELLED,,55.54,Kolkata,Prepaid
ORD_10473,2024-11-03, CMP_004 ,1904.48,cancelled,,51.9,Bangalore,Prepaid
ORD_10474,2024-11-03, CMP_004 ,1819.2,CANCELLED,,56.25,Mumbai,Prepaid
ORD_10475,2024-11-03, CMP_004 ,4469.59,CANCELLED,,58.84,Kolkata,Prepaid
ORD_10476,2024-11-03, CMP_004 ,4630.28,CANCELLED,,72.98,Chennai,COD
ORD_10477,2024-11-03, CMP_004 ,1131.31,Cancelled,,61.91,Pune,Prepaid
ORD_10478,2024-11-03, CMP_004 ,1642.96,RTO,Wrong Address,65.21,Bangalore,COD
ORD_10479,2024-11-03, CMP_004 ,1442.44,rto,Customer Refused,44.43,Hyderabad,COD
ORD_10480,2024-11-03, CMP_004 ,4302.82,rto,Wrong Address,73.88,Kolkata,Prepaid
ORD_10481,2024-11-03, CMP_004 ,1810.26,Delivered,,46.94,Lucknow,Prepaid
ORD_10482,2024-11-03, CMP_004 ,2595.99,rto,Wrong Address,55.74,Kolkata,COD
ORD_10483,2024-11-03, CMP_004 ,1922.16,Cancel,,65.88,Hyderabad,COD
ORD_10484,2024-11-03, CMP_004 ,2594.8,cancelled,,46.75,Kolkata,COD
ORD_10485,2024-11-03, CMP_004 ,890.24,DELIVERED,,54.72,Lucknow,COD
ORD_10486,2024-11-03, CMP_004 ,1288.76,Cancelled,,77.13,Ahmedabad,COD
ORD_10487,2024-11-03, CMP_004 ,804.72,CANCELLED,,72.54,Chennai,Prepaid
ORD_10488,2024-11-03, CMP_004 ,3146.22,RTO,Wrong Address,64.0,Chennai,COD
ORD_10489,2024-11-03, CMP_004 ,1127.5,Returned,Wrong Address,41.15,Chennai,COD
ORD_10490,2024-11-03, CMP_004 ,1860.99,Returned,Customer Changed Mind,65.89,Delhi,COD
ORD_10491,2024-11-03, CMP_004 ,1807.17,Cancel,,55.9,Hyderabad,COD
ORD_10492,2024-11-03, CMP_004 ,1134.94,Return to Origin,Customer Refused,43.81,Mumbai,COD
ORD_10493,2024-11-03, CMP_004 ,852.26,Cancelled,,79.87,Lucknow,COD
ORD_10494,2024-11-03,CMP_014,880.49,delivered,,52.1,Kolkata,COD
ORD_10495,2024-11-03,CMP_006,3678.68,Dlvrd,,50.41,Jaipur,Prepaid
ORD_10496,2024-11-03,CMP_006,4633.69,delivered,,52.69,Jaipur,Prepaid
ORD_10497,2024-11-03,CMP_006,675.26,Dlvrd,,45.11,Chennai,COD
ORD_10498,2024-11-03,CMP_006,1145.13,Cancel,,50.53,Chennai,COD
ORD_10499,2024-11-03,CMP_006,1839.01,Delivered,,79.78,Bangalore,COD
ORD_10500,2024-11-03,CMP_006,3972.26,CANCELLED,,42.13,Bangalore,COD
ORD_10501,2024-11-03,CMP_006,553.79,Dlvrd,,68.24,Kolkata,COD
ORD_10502,2024-11-03,CMP_006,4781.62,delivered,,54.26,Jaipur,Prepaid
ORD_10503,2024-11-03,CMP_006,668.74,Cancel,,45.92,Pune,COD
ORD_10504,2024-11-03,CMP_006,926.17,Cancel,,70.0,Chennai,COD
ORD_10505,2024-11-03,CMP_006,3757.03,DELIVERED,,78.87,Jaipur,COD
ORD_10506,2024-11-03,CMP_006,1880.62,Dlvrd,,59.92,Delhi,Prepaid
ORD_10507,2024-11-03,CMP_006,1521.97,Returned,Customer Not Reachable,54.94,Delhi,Prepaid
ORD_10508,2024-11-03,CMP_006,621.59,Cancel,,66.38,Ahmedabad,COD
ORD_10509,2024-11-03,CMP_006,3782.61,Dlvrd,,78.79,Lucknow,Prepaid
ORD_10510,2024-11-03,CMP_006,1597.32,cancelled,,78.3,Lucknow,COD
ORD_10511,2024-11-03,CMP_006,573.02,Returned,Fake Order,71.93,Delhi,COD
ORD_10512,2024-11-03,CMP_006,3144.17,Delivered,,47.12,Kolkata,COD
ORD_10513,2024-11-03,CMP_006,812.33,delivered,,56.1,Bangalore,COD
ORD_10514,2024-11-03,CMP_006,1701.65,Cancel,,76.87,Lucknow,COD
ORD_10515,2024-11-03,CMP_006,644.17,Dlvrd,,47.99,Ahmedabad,Prepaid
ORD_10516,2024-11-03,CMP_006,1344.59,Dlvrd,,70.26,Pune,COD
ORD_10517,2024-11-03,CMP_006,1446.03,delivered,,60.53,Ahmedabad,COD
ORD_10518,2024-11-03,CMP_006,1529.35,Dlvrd,,59.81,Jaipur,COD
ORD_10519,2024-11-03,CMP_006,1156.03,Cancel,,59.1,Bangalore,COD
ORD_10520,2024-11-03,CMP_006,950.61,delivered,,57.11,Lucknow,COD
ORD_10521,2024-11-03,CMP_006,1875.95,delivered,,60.43,Kolkata,COD
ORD_10522,2024-11-03,CMP_006,1580.46,Cancel,,54.22,Lucknow,COD
ORD_10523,2024-11-03,CMP_006,2048.81,cancelled,,58.52,Bangalore,Prepaid
ORD_10524,2024-11-03,CMP_006,1124.38,CANCELLED,,52.56,Ahmedabad,COD
ORD_10525,2024-11-03,CMP_006,1711.75,Dlvrd,,76.72,Bangalore,COD
ORD_10526,2024-11-03,CMP_006,1620.54,DELIVERED,,74.86,Delhi,Prepaid
ORD_10527,2024-11-03,CMP_006,508.77,delivered,,46.87,Ahmedabad,Prepaid
ORD_10528,2024-11-03,CMP_006,1803.17,cancelled,,64.08,Ahmedabad,Prepaid
ORD_10529,2024-11-03,CMP_006,1960.88,Delivered,,66.95,Kolkata,Prepaid
ORD_10530,2024-11-03,CMP_006,702.67,delivered,,72.64,Hyderabad,COD
ORD_10531,2024-11-03,CMP_006,1472.93,rto,Customer Not Reachable,73.68,Jaipur,COD
ORD_10532,2024-11-03,CMP_006,1654.58,delivered,,56.88,Delhi,COD
ORD_10533,2024-11-03,CMP_006,4216.34,DELIVERED,,59.4,Mumbai,Prepaid
ORD_10534,2024-11-03,CMP_006,802.01,DELIVERED,,73.35,Mumbai,Prepaid
ORD_10535,2024-11-03,CMP_013,1569.64,Cancelled,,73.94,Lucknow,COD
ORD_10536,2024-11-03,CMP_013,4997.08,delivered,,55.99,Jaipur,COD
ORD_10537,2024-11-03,CMP_013,4805.84,CANCELLED,,74.71,Hyderabad,COD
ORD_10538,2024-11-03,CMP_013,528.53,Return to Origin,Product Damaged,42.54,Kolkata,Prepaid
ORD_10539,2024-11-03,CMP_013,1434.05,Return to Origin,Customer Not Reachable,67.9,Mumbai,COD
ORD_10540,2024-11-03,CMP_013,788.3,Return to Origin,Wrong Address,60.31,Lucknow,COD
ORD_10541,2024-11-03,CMP_013,1403.15,Cancel,,66.28,Bangalore,Prepaid
ORD_10542,2024-11-03,CMP_013,3171.11,Returned,Customer Changed Mind,66.1,Pune,Prepaid
ORD_10543,2024-11-03,CMP_013,4533.59,rto,Fake Order,67.63,Delhi,COD
ORD_10544,2024-11-03,CMP_013,759.94,Dlvrd,,59.69,Kolkata,Prepaid
ORD_10545,2024-11-03,CMP_013,814.15,delivered,,40.73,Chennai,Prepaid
ORD_10546,2024-11-03,CMP_013,762.07,Cancelled,,60.14,Delhi,Prepaid
ORD_10547,2024-11-03,CMP_009,681.03,DELIVERED,,50.31,Pune,Prepaid
ORD_10548,2024-11-03,CMP_009,4310.28,RTO,Wrong Address,74.14,Jaipur,COD
ORD_10549,2024-11-03,CMP_009,1559.61,Cancel,,57.51,Ahmedabad,COD
ORD_10550,2024-11-03,CMP_009,4344.96,Returned,Customer Refused,72.94,Mumbai,COD
ORD_10551,2024-11-03,CMP_009,1444.89,cancelled,,76.44,Bangalore,COD
ORD_10552,2024-11-03,CMP_009,1162.28,rto,Customer Changed Mind,74.82,Bangalore,COD
ORD_10553,2024-11-03,CMP_009,1728.74,Delivered,,48.08,Kolkata,COD
ORD_10554,2024-11-03,CMP_009,1713.72,Returned,Product Damaged,46.85,Chennai,Prepaid
ORD_10555,2024-11-03,CMP_009,3245.03,Returned,Wrong Address,46.06,Jaipur,Prepaid
ORD_10556,2024-11-03,CMP_009,2413.98,RTO,Customer Not Reachable,75.92,Jaipur,COD
ORD_10557,2024-11-03,CMP_009,544.64,DELIVERED,,40.4,Jaipur,COD
ORD_10558,2024-11-03,CMP_009,972.21,CANCELLED,,46.57,Mumbai,Prepaid
ORD_10559,2024-11-03,CMP_009,3980.53,Return to Origin,Product Damaged,42.31,Jaipur,Prepaid
ORD_10560,2024-11-03,CMP_009,1828.67,Cancel,,74.94,Pune,Prepaid
ORD_10561,2024-11-03,CMP_009,919.67,Return to Origin,Wrong Address,68.01,Ahmedabad,COD
ORD_10562,2024-11-03,CMP_009,1316.64,Cancel,,66.08,Pune,COD
ORD_10563,2024-11-03,CMP_009,795.94,delivered,,41.48,Pune,Prepaid
ORD_10564,2024-11-03,CMP_009,4220.16,Dlvrd,,79.68,Chennai,COD
ORD_10565,2024-11-03,CMP_009,1327.68,Return to Origin,Customer Changed Mind,46.4,Mumbai,COD
ORD_10566,2024-11-03,CMP_009,862.01,Cancel,,69.06,Jaipur,COD
ORD_10567,2024-11-03,CMP_009,4524.75,Delivered,,60.3,Delhi,COD
ORD_10568,2024-11-03,CMP_009,4824.03,Returned,Product Damaged,69.47,Ahmedabad,Prepaid
ORD_10569,2024-11-03,CMP_009,4416.16,cancelled,,62.62,Jaipur,COD
ORD_10570,2024-11-03,CMP_009,948.8,Return to Origin,Customer Changed Mind,62.91,Bangalore,COD
ORD_10571,2024-11-03,CMP_009,1606.27,Delivered,,60.66,Hyderabad,Prepaid
ORD_10572,2024-11-03,CMP_015,1138.54,delivered,,43.69,Kolkata,COD
ORD_10573,2024-11-03,CMP_015,1169.25,delivered,,61.05,Lucknow,COD
ORD_10574,2024-11-03,CMP_015,1092.17,Dlvrd,,59.95,Kolkata,Prepaid
ORD_10575,2024-11-03,CMP_015,1921.73,Cancelled,,56.68,Bangalore,COD
ORD_10576,2024-11-03,CMP_015,1227.15,DELIVERED,,78.72,Jaipur,COD
ORD_10577,2024-11-03,CMP_015,818.96,Delivered,,69.86,Jaipur,Prepaid
ORD_10578,2024-11-03,CMP_015,2356.3,CANCELLED,,44.41,Pune,COD
ORD_10579,2024-11-03,CMP_015,1284.17,Delivered,,52.2,Pune,Prepaid
ORD_10580,2024-11-03,CMP_015,541.97,DELIVERED,,71.35,Kolkata,COD
ORD_10581,2024-11-03,CMP_015,2915.49,Dlvrd,,47.32,Ahmedabad,COD
ORD_10582,2024-11-03,CMP_015,1022.97,Cancelled,,56.7,Lucknow,Prepaid
ORD_10583,2024-11-03,CMP_015,1850.43,CANCELLED,,59.01,Lucknow,COD
ORD_10584,2024-11-03,CMP_015,3514.29,DELIVERED,,58.0,Ahmedabad,COD
ORD_10585,2024-11-03,CMP_015,2975.65,cancelled,,66.58,Kolkata,Prepaid
ORD_10586,2024-11-03,CMP_015,1093.1,delivered,,78.32,Ahmedabad,COD
ORD_10587,2024-11-03,CMP_015,632.79,DELIVERED,,40.99,Chennai,COD
ORD_10588,2024-11-03,CMP_015,1465.87,Dlvrd,,78.21,Jaipur,COD
ORD_10589,2024-11-03,CMP_015,4871.88,Delivered,,70.02,Jaipur,COD
ORD_10590,2024-11-03,CMP_015,1904.27,Delivered,,40.76,Hyderabad,COD
ORD_10591,2024-11-03,CMP_015,4516.75,DELIVERED,,43.39,Jaipur,COD
ORD_10592,2024-11-03,CMP_015,1383.34,DELIVERED,,77.35,Pune,Prepaid
ORD_10593,2024-11-03,CMP_015,536.09,delivered,,55.28,Delhi,COD
